,Uni_Grams,Probabilities
28206,matboa,4.114518051625048e-06
28207,tasweerai,4.54179492621688e-06
28208,buton,1.9781336786658883e-06
28209,ptrhi,1.9781336786658883e-06
28210,nasr,3.4182149967346553e-06
28211,korl,1.329305832063477e-06
28212,waraq,2.1047342341005054e-06
28213,muqadmay,7.532733048359703e-06
28214,adim,2.247159858964449e-06
28215,kusar,1.2818306237754957e-06
28216,jamiat,2.6427865946976267e-06
28217,hizab,1.0919297906235703e-06
28218,mqta,1.6299821512206921e-06
28219,khaima,5.4153387587157364e-05
28220,aanar,1.5666818735033836e-06
28221,kaahil,3.845491871326487e-06
28222,ahiban,2.5794863169803186e-06
28223,ghubaare,1.4242562486394397e-06
28224,alamaat,8.767088463847217e-06
28225,sifaat,2.5462536711787316e-05
28226,naakhun,1.8293780260302135e-05
28227,takhleeqi,1.6299821512206922e-05
28228,mehv,3.008345698515083e-05
28229,mughalta,1.4559063874980938e-06
28230,nafsi,1.4559063874980938e-06
28231,nagawaar,2.6174664836107036e-05
28232,valslam,1.044454582335589e-06
28233,abqat,4.241118607059664e-06
28234,aziat,6.654441695032048e-05
28235,waqtan,2.7377370112735897e-06
28236,foqtan,2.6902618029856084e-06
28237,faylin,1.060279651764916e-06
28238,rezah,1.5666818735033836e-06
28239,shagufata,2.932385365254313e-05
28240,oojhal,4.700045620510151e-06
28241,jdidit,1.1235799294822246e-06
28242,najoom,8.229036103250096e-07
28243,neez,2.220257240934593e-05
28244,noot,1.3451309014928042e-06
28245,phataa,2.126889331301563e-05
28246,batii,1.6553022623076154e-05
28247,malomati,4.874121384232749e-06
28248,tadween,1.5192066652154022e-05
28249,latefay,2.42281812962998e-05
28250,ayril,5.285573189395253e-06
28251,tahreeron,3.11753867757744e-06
28252,ahwaal,2.7139994071295988e-05
28253,iliya,2.7060868724149352e-06
28254,hekiyaat,1.7249325677966547e-06
28255,karvat,1.3451309014928042e-06
28256,takeed,2.927637844425515e-05
28257,primaray,1.3767810403514583e-06
28258,talafuz,6.915555340615946e-06
28259,sarshar,2.4370606921163743e-06
28260,qilah,1.5223716791012677e-05
28261,khtati,2.3737604143990662e-06
28262,dakkan,9.653292351889535e-07
28263,ustam,1.5825069429327108e-06
28264,iyaad,7.596033326077012e-07
28265,zeam,1.2976556932048227e-06
28266,sarguzisht,1.31348076263415e-06
28267,scan,1.066609679536647e-05
28268,dhancha,4.97381932163751e-05
28269,dekhieye,1.061862158707849e-05
28270,shuja,8.703788186129909e-07
28271,ranjida,2.547836178121664e-06
28272,akhil,2.848512497278879e-07
28273,borng,4.0670428433370665e-06
28274,shujaiat,1.2343554154875144e-06
28275,shura,2.6427865946976267e-06
28276,brt,7.596033326077012e-07
28277,ultay,1.2976556932048227e-06
28278,thaamay,1.8990083315192528e-06
28279,aghir,1.0128044434769348e-06
28280,afheem,2.003453789752812e-05
28281,tahajji,1.4274212625253051e-05
28282,daonlod,3.4498651355933094e-06
28283,tawaza,8.498062283548657e-06
28284,chhokri,9.41591631044963e-06
28285,smpsn,2.3421102755404118e-06
28286,mooli,7.5643831872183575e-06
28287,zimmay,1.5350317346447293e-06
28288,sahaba,4.383544231923609e-06
28289,ajza,4.6842205510808236e-06
28290,almisal,1.0159694573628002e-05
28291,siriyas,1.7249325677966547e-06
28292,barket,5.918575966568338e-06
28293,qutub,4.715870689939478e-06
28294,rza,7.596033326077012e-07
28295,mazkoor,9.811543046182805e-07
28296,mandah,1.9464835398072343e-06
28297,dhaanp,8.124590645016537e-05
28298,bahisht,1.4812264985850172e-05
28299,nokraani,2.5320111086923373e-06
28300,rigg,2.0050362966957444e-05
28301,merg,5.570424439123142e-06
28302,ourak,6.108476799720264e-06
28303,zeist,2.7219119418442625e-06
28304,garibaan,1.6458072206500191e-06
28305,dawaan,1.2976556932048227e-06
28306,wagerna,3.133363747006767e-06
28307,imtehanaat,1.2185303460581872e-06
28308,vaastaa,5.03237207852602e-06
28309,irtiqa,2.8279399070207542e-05
28310,tagayur,4.636745342792843e-06
28311,mustamil,3.077976004004122e-05
28312,baichnay,1.4432463319546322e-05
28313,ujlat,1.5350317346447293e-06
28314,zaroraton,1.794562873285694e-05
28315,sawalat,2.009783817524543e-06
28316,larioon,2.012948831410408e-05
28317,gzri,9.020289574716451e-07
28318,suron,8.941164227569816e-06
28319,ashqo,1.2818306237754957e-06
28320,makhloot,1.7692427621987705e-05
28321,khitton,8.387286797543367e-07
28322,siyahi,2.389585483828393e-05
28323,zulff,3.924617218473122e-06
28324,makr,1.4400813180687668e-06
28325,akrm,7.596033326077012e-07
28326,fist,8.387286797543367e-07
28327,tasneef,9.320965893873666e-06
28328,urood,1.31348076263415e-06
28329,baroodi,9.811543046182805e-07
28330,sarzamen,5.4121737448298705e-06
28331,janooni,1.1235799294822246e-06
28332,roposh,1.6616322900793462e-06
28333,ftne,8.229036103250096e-07
28334,warid,1.5983320123620379e-06
28335,ragein,5.5387743002644875e-06
28336,faarsi,1.9939587480952156e-06
28337,gayarahawan,1.2818306237754957e-06
28338,bargar,5.158972633960637e-06
28339,shikam,6.963030548903927e-07
28340,iqtisabaat,2.2788099978231033e-06
28341,agencio,1.9939587480952156e-06
28342,qehar,2.2946350672524305e-06
28343,namazain,8.545537491836638e-07
28344,bmtabq,5.380523605971217e-07
28345,jadole,6.409153118877479e-06
28346,tanseeb,1.4400813180687668e-06
28347,gawahoon,5.7919754111337216e-06
28348,sharai,5.443823883688525e-06
28349,esaion,1.5793419290468454e-05
28350,nashukara,1.31348076263415e-06
28351,blagr,2.4528857615457016e-06
28352,abbani,1.8357080538019445e-06
28353,computeron,5.807800480563049e-06
28354,charhai,6.88865272258609e-05
28355,merritt,1.329305832063477e-06
28356,barzakh,4.969071800808712e-06
28357,moqoof,1.2660055543461687e-06
28358,chehal,1.674292345622808e-05
28359,inhiraf,8.956989296999142e-06
28360,chhupana,8.33664657536952e-05
28361,tanay,1.3609559709221312e-06
28362,baqaya,2.3421102755404118e-06
28363,mooatbar,6.820604924039983e-06
28364,buut,3.3675747745608086e-05
28365,sooti,1.7977278871715594e-05
28366,davn,4.6209202733635155e-06
28367,orhanay,1.2660055543461685e-07
28368,sayel,2.5636612475509914e-06
28369,momanat,2.2788099978231033e-06
28370,rbika,9.336790963302994e-07
28371,vndoz,4.605095203934188e-06
28372,vista,8.070785408956824e-07
28373,alkht,1.471731456927421e-06
28374,karporasion,3.1491888164360944e-06
28375,jisam,2.77888219178984e-05
28376,zayeqa,1.8040579149432902e-06
28377,ulizzat,1.4084311792101125e-06
28378,zeera,1.1235799294822246e-06
28379,dlhara,8.450587075260676e-06
28380,aizazi,4.7475208287981325e-06
28381,wasiyat,3.972092426761104e-06
28382,ghaar,0.00010096394295910695
28383,yakhni,1.5033815957860753e-06
28384,gramr,1.4084311792101125e-06
28385,qay,1.4210912347535742e-05
28386,afasat,4.525969856787553e-06
28387,roshnaye,1.772407776084636e-06
28388,aajiz,1.6505547414788174e-05
28389,tareqi,6.931380410045273e-06
28390,kunvey,1.1077548600528976e-06
28391,hzari,2.801037288990898e-06
28392,tukron,8.561362561265966e-06
28393,nematon,1.6774573595086734e-06
28394,tbsron,7.05798096547989e-06
28395,jurwan,6.377502980018824e-06
28396,firaon,3.1650138858654217e-06
28397,tabqa,8.292336380967404e-06
28398,raish,3.277371878813644e-05
28399,waarsat,2.658611664126954e-06
28400,bustiyon,8.387286797543367e-07
28401,samawi,2.088909164671178e-06
28402,boseedah,1.2264428807728508e-05
28403,junoo,6.108476799720264e-06
28404,tazheek,5.36469853654189e-06
28405,ihata,8.562945068208898e-05
28406,waranah,1.756582706655309e-06
28407,takeedi,1.509711623557806e-05
28408,ihaanat,6.931380410045273e-06
28409,bohtan,1.1077548600528976e-06
28410,abyari,3.085888538718786e-06
28411,chashmay,1.930658470377907e-06
28412,baagaat,1.060279651764916e-06
28413,ghany,4.003742565619758e-06
28414,baadalon,6.567403813170749e-06
28415,naematain,1.2438504571451107e-05
28416,bansuri,2.2993825880812287e-05
28417,maqalay,9.336790963302994e-07
28418,abiey,1.028629512906262e-06
28419,hjri,1.4559063874980938e-06
28420,motai,2.168034511817814e-06
28421,ataaq,2.243994845078584e-05
28422,manba,2.5794863169803186e-06
28423,kenya,1.2027052766288601e-06
28424,chashmon,2.4528857615457016e-06
28425,moqaon,9.495041657596264e-07
28426,charhtay,1.4084311792101125e-06
28427,itaat,2.6380390738688287e-05
28428,qabron,2.5320111086923373e-06
28429,janasheen,1.2375204293733798e-05
28430,quwwat,1.2976556932048227e-06
28431,baayaan,5.9660511748563195e-06
28432,dastay,2.6111364558389727e-06
28433,chattaan,2.8896576777951296e-05
28434,nadim,1.060279651764916e-06
28435,baghoon,1.2501804849168414e-06
28436,mahaarat,5.2760781477376574e-05
28437,cube,2.199684650676468e-06
28438,taulqi,1.6616322900793462e-06
28439,shaistagi,1.121997422539292e-05
28440,khaiti,1.6299821512206921e-06
28441,almuqaddas,5.475474022547179e-06
28442,islahi,3.987917496190431e-06
28443,mqfl,3.0067631915721506e-06
28444,ultana,1.099842325338234e-05
28445,askati,5.190622772819291e-06
28446,charch,1.0681921864795797e-05
28447,peep,1.1710551377702059e-06
28448,saudey,4.351894093064954e-06
28449,chouka,2.51618603926301e-06
28450,sarkash,4.573445065075534e-06
28451,nojwan,4.905771523091403e-07
28452,rubaa,5.317223328253908e-06
28453,rukniat,3.402389927305328e-06
28454,sukoonat,2.3104601366817577e-06
28455,qilay,3.275789371870711e-06
28456,zabita,5.823625549992375e-06
28457,jangoo,2.975113052713496e-06
28458,raizi,5.886925827709684e-06
28459,nuzool,3.1966640247240757e-06
28460,darindon,7.754284020370283e-07
28461,assemblion,8.387286797543367e-07
28462,nawan,1.9464835398072343e-06
28463,iflaas,1.816717970486752e-05
28464,chouti,3.157101351150758e-05
28465,aylit,1.8040579149432902e-06
28466,taqaton,6.203427216296226e-06
28467,atalwi,2.221839747877526e-05
28468,ntikhab,1.1077548600528975e-07
28469,vskonsn,3.4815152744519634e-06
28470,wast,9.537769345055447e-05
28471,qatilana,1.9781336786658883e-06
28472,ajayeen,8.007485131239517e-06
28473,inkari,9.495041657596264e-07
28474,srsid,1.1235799294822246e-06
28475,afkaar,2.2629849283937764e-06
28476,macholi,3.11753867757744e-06
28477,anjanay,1.1552300683408789e-06
28478,muhasra,2.6111364558389727e-06
28479,napasandeedah,1.5745944082180473e-05
28480,lngrhe,6.108476799720264e-06
28481,sabz,0.00011794424245677493
28482,tableeghi,2.943462913854842e-06
28483,bazari,1.8040579149432902e-06
28484,takhtay,1.0681921864795797e-05
28485,avpira,9.41591631044963e-06
28486,dohrataa,1.0761047211942433e-06
28487,nabina,2.4370606921163743e-06
28488,taqazoon,1.9987062689240138e-05
28489,bargzida,8.624662838983273e-06
28490,namaaz,6.013526383144301e-07
28491,numeral,1.7091074983673277e-06
28492,parwahi,1.772407776084636e-06
28493,isharay,0.0001825580009367175
28494,razamand,2.9751130527134962e-05
28495,reyaston,3.1523538303219595e-05
28496,lemoo,4.636745342792843e-06
28497,mohabbaton,3.054238399860132e-06
28498,baithak,6.535753674312096e-06
28499,gilah,7.580208256647685e-06
28500,madrassa,1.8910957968045893e-05
28501,karkhana,9.431741379878956e-06
28502,hotlon,2.4212356226870475e-06
28503,sapat,2.145879414616756e-05
28504,zol,2.357935344969739e-06
28505,lateef,9.41591631044963e-06
28506,ihyaa,2.120559303529832e-06
28507,kaont,8.545537491836638e-07
28508,dornay,1.756582706655309e-06
28509,taskheer,6.7573046463226744e-06
28510,publish,5.222272911677945e-07
28511,unawwara,1.0128044434769348e-06
28512,aqliton,1.1235799294822246e-06
28513,laraka,1.153647561397946e-05
28514,awakhr,1.7106900053102603e-05
28515,ikhtisaar,6.187602146866899e-06
28516,mael,1.2660055543461687e-05
28517,tilgo,2.785212219561571e-06
28518,tamadduni,1.5825069429327108e-06
28519,farakhi,5.85527568885103e-06
28520,bukhal,4.256943676488992e-06
28521,daaim,1.3482959153786696e-05
28522,baghal,1.8008929010574246e-05
28523,kashtiyon,9.495041657596264e-07
28524,wolet,2.4212356226870475e-06
28525,ghaafil,8.941164227569816e-06
28526,tesha,4.082867912766394e-06
28527,moattal,1.3688685056367948e-05
28528,dheemi,5.776150341704394e-06
28529,uoz,9.020289574716451e-07
28530,mawafiq,4.763345898227459e-06
28531,basnay,1.5508568040740566e-06
28532,saneha,4.510144787358226e-06
28533,jasaktay,3.354914719017347e-06
28534,chodthee,1.5825069429327108e-06
28535,atomi,1.2944906793189573e-05
28536,ukamal,5.222272911677945e-07
28537,peshwa,3.1650138858654217e-06
28538,fooj,4.114518051625048e-07
28539,aaiine,1.0159694573628002e-05
28540,nasheeni,9.257665616156357e-06
28541,istehsal,1.3419658876069387e-05
28542,lahoo,7.896709645234227e-06
28543,murtid,7.121281243197199e-07
28544,maseh,4.1936433987716835e-06
28545,fiqa,1.756582706655309e-06
28546,moose,1.7755727899705014e-05
28547,kamtar,2.8485124972788795e-06
28548,thim,4.43101944021159e-06
28549,ubharna,9.752990289294297e-05
28550,ustani,1.4400813180687668e-06
28551,badshahi,5.867935744394491e-05
28552,zulmat,1.060279651764916e-06
28553,barayi,2.326285206111085e-06
28554,tain,1.6616322900793462e-06
28555,borhoon,1.2660055543461687e-06
28556,aqliati,2.041433956383197e-06
28557,aymh,4.589270134504861e-07
28558,ganoon,8.846213810993853e-06
28559,mubarikah,1.6774573595086734e-06
28560,pairr,1.9939587480952156e-06
28561,unicode,2.215509720105795e-06
28562,hasiat,3.1650138858654217e-06
28563,abnaye,1.487556526356748e-06
28564,wafad,1.8990083315192528e-06
28565,aids,2.6111364558389727e-06
28566,mashwaron,1.028629512906262e-06
28567,magistrate,1.1077548600528976e-06
28568,sodda,1.5192066652154023e-06
28569,maindak,8.482237214119329e-06
28570,azlaa,1.5397792554735275e-05
28571,brit,2.468710830975029e-06
28572,pataayi,6.725654507464021e-06
28573,sancha,7.991660061810189e-06
28574,andrew,5.787227890304923e-05
28575,trauss,8.86203888042318e-07
28576,maweshion,2.8959877055668608e-06
28577,murtakib,2.088909164671178e-06
28578,badter,2.4956134490048848e-05
28579,jaroon,4.051217773907739e-06
28580,sayaho,2.4528857615457016e-06
28581,hunooz,1.1710551377702059e-06
28582,angarro,1.7249325677966547e-06
28583,bashindon,3.451447642536242e-05
28584,makanon,1.9464835398072343e-06
28585,lottay,1.028629512906262e-06
28586,mabodon,4.082867912766394e-06
28587,zeng,8.434762005831348e-06
28588,chuttki,3.244139233012057e-06
28589,farmanbardar,2.3421102755404118e-06
28590,masaaib,1.2976556932048227e-06
28591,jahliat,7.754284020370283e-07
28592,cheharon,5.317223328253908e-05
28593,pshton,1.329305832063477e-06
28594,badni,3.7188913158918702e-06
28595,komi,7.279531937490469e-07
28596,ufuqi,1.12674494336809e-05
28597,murakkab,4.613007738648852e-05
28598,aitdaal,6.298377632872189e-06
28599,saakht,9.210190407868376e-06
28600,tafarruqa,5.127322495101983e-06
28601,qurbanion,1.3926061097807855e-06
28602,msnoy,2.785212219561571e-06
28603,haryali,1.8990083315192528e-06
28604,utrney,4.351894093064954e-06
28605,simtao,2.389585483828393e-06
28606,jeafri,2.7693871501322437e-06
28607,thimz,1.6774573595086734e-06
28608,kholtey,1.31348076263415e-06
28609,masihi,5.206447842248618e-06
28610,aajzi,1.3055682279194863e-05
28611,gazabb,1.6964474428238657e-05
28612,takhton,1.8183004774296845e-05
28613,ghanaoni,1.2660055543461687e-06
28614,shakalain,2.168034511817814e-06
28615,aikl,1.756582706655309e-06
28616,ghasetetay,3.101713608148113e-06
28617,dhaank,1.5666818735033836e-06
28618,mushaba,3.085888538718786e-06
28619,holnakyon,1.0919297906235703e-06
28620,bhukay,1.7470876649977126e-05
28621,swed,8.229036103250096e-07
28622,salawon,5.52294923083516e-06
28623,chughli,1.5825069429327108e-06
28624,guzaraa,7.295357006919796e-06
28625,jaaley,2.8485124972788795e-06
28626,asayish,2.468710830975029e-06
28627,pahunchti,3.813841732467833e-06
28628,aydt,1.5983320123620379e-06
28629,tasalsul,4.1730708085135585e-05
28630,sunaate,2.6427865946976267e-06
28631,itebaa,7.754284020370283e-06
28632,sakhavat,1.2755005960037648e-05
28633,irtikaab,5.000721939667366e-06
28634,shoaar,1.5508568040740566e-06
28635,sjday,2.073084095241851e-06
28636,durusti,1.05078461010732e-05
28637,istmal,3.0067631915721504e-07
28638,mayarat,3.7188913158918702e-06
28639,charagah,5.5704244391231414e-05
28640,churanay,1.91483340094858e-06
28641,redar,1.3926061097807855e-06
28642,muntashir,1.91483340094858e-06
28643,alabama,3.6555910381745617e-06
28644,shaakhen,1.6458072206500191e-06
28645,gorezan,1.2027052766288601e-06
28646,afsoosnaak,2.137966879902092e-05
28647,rangat,1.6299821512206921e-06
28648,utheen,1.1077548600528976e-06
28649,sawaron,2.120559303529832e-06
28650,dolphins,2.816862358420225e-06
28651,qareb,1.2660055543461685e-07
28652,khoobiyan,2.1838595812471407e-06
28653,farba,7.184581520914506e-06
28654,arih,1.1631426030555424e-05
28655,traazo,1.962308609236561e-06
28656,pakizgee,1.3324708459493424e-05
28657,paintees,3.7980166630385056e-06
28658,sitaar,1.7265150747395874e-05
28659,tehweel,3.513165413310618e-06
28660,qomi,5.222272911677945e-07
28661,mutafarraq,1.1552300683408789e-06
28662,chohtr,3.054238399860132e-06
28663,boorhi,7.817584298087592e-06
28664,pyalaa,1.4875565263567481e-05
28665,ghalla,1.8990083315192528e-06
28666,aashkaar,6.872827653156763e-05
28667,bhataktay,6.788954785181329e-06
28668,afsanoon,2.4528857615457016e-06
28669,daranti,8.703788186129908e-06
28670,habir,2.5636612475509914e-06
28671,tehqeer,1.0476195962214545e-05
28672,jalaa,3.1491888164360944e-06
28673,ftohat,2.4212356226870475e-06
28674,bitchrha,1.5033815957860753e-06
28675,sansikrat,1.4084311792101125e-06
28676,tittle,9.811543046182805e-07
28677,istighasa,9.431741379878956e-06
28678,ufia,5.602074577981796e-06
28679,maiyat,1.4084311792101125e-06
28680,stuart,8.86203888042318e-07
28681,qalmi,3.0700634692894587e-06
28682,marakaz,2.5953113864096454e-06
28683,bharakti,2.353187824140941e-05
28684,kiven,2.120559303529832e-06
28685,muasar,4.5576199956462065e-06
28686,ruut,1.329305832063477e-06
28687,kilomitr,2.587398851694982e-05
28688,vitnam,4.146168190483702e-06
28689,murtafa,6.5832288826000766e-06
28690,saleeqa,3.82966680189716e-06
28691,mukaram,6.725654507464021e-06
28692,maab,1.2976556932048227e-06
28693,nashen,4.668395481651496e-06
28694,baazuon,1.7882328455139632e-06
28695,ifrit,7.295357006919796e-06
28696,weerani,1.4242562486394397e-06
28697,hibli,7.43778263178374e-07
28698,deikhein,6.7573046463226744e-06
28699,kushai,9.811543046182805e-07
28700,pairahan,1.5350317346447293e-06
28701,gadda,5.064022217384675e-06
28702,huspania,1.280248116832563e-05
28703,thaanay,2.658611664126954e-06
28704,iinon,4.478494648499571e-06
28705,batla,7.912534714663554e-07
28706,mrta,3.1966640247240757e-06
28707,deewano,2.120559303529832e-06
28708,utartaa,1.8357080538019445e-06
28709,hamsheer,2.041433956383197e-06
28710,hoz,1.1868802071995331e-06
28711,grdonwah,1.925910949549109e-05
28712,zaireen,6.061001591432282e-06
28713,bukharat,2.3500228102550756e-05
28714,musawari,1.5666818735033836e-06
28715,phisalti,1.5983320123620379e-06
28716,aabla,6.472453396594787e-06
28717,aabshaar,1.7312625955683855e-05
28718,sayahat,1.0143869504198676e-05
28719,bujhanay,3.6397659687452345e-06
28720,asaas,3.9151221768155264e-05
28721,ihtimaam,8.355636658684713e-06
28722,imab,2.2788099978231033e-06
28723,baham,2.927637844425515e-06
28724,fareeza,9.969793740476078e-07
28725,sanwaar,1.4400813180687668e-06
28726,mlk,1.7407576372259819e-07
28727,aafaqi,2.199684650676468e-06
28728,tuwaf,1.0761047211942433e-06
28729,naseeboon,5.697024994557758e-07
28730,yatimon,4.415194370782263e-06
28731,avargi,3.513165413310618e-06
28732,aaftabi,5.697024994557759e-06
28733,barsane,2.8326874278495523e-06
28734,deedaa,4.668395481651496e-06
28735,piyay,4.6842205510808236e-06
28736,tazabzub,1.5350317346447293e-06
28737,shaori,2.927637844425515e-06
28738,jwaala,4.589270134504861e-06
28739,jhalsa,8.672138047271256e-06
28740,hawae,1.3767810403514583e-06
28741,lagaan,5.602074577981796e-06
28742,inamaat,1.329305832063477e-06
28743,afzaish,1.3340533528922752e-05
28744,seenah,1.280248116832563e-05
28745,nisaab,0.00019526553168846717
28746,gireybn,1.5983320123620379e-06
28747,eqdaar,9.669117421318862e-06
28748,lillah,1.028629512906262e-06
28749,bhaanp,3.0225882610014774e-06
28750,wsaf,2.943462913854842e-06
28751,ehsoos,2.057259025812524e-07
28752,mimbraan,4.367719162494281e-06
28753,jaankaari,1.1077548600528976e-06
28754,mutnabba,5.079847286814001e-06
28755,kharosh,3.4815152744519637e-07
28756,raqt,1.03337703373506e-05
28757,aashob,1.3926061097807855e-06
28758,prishan,1.6616322900793462e-06
28759,dustarus,1.8198829843726172e-06
28760,asshk,8.640487908412601e-06
28761,sicili,1.060279651764916e-06
28762,bartano,6.852255062898638e-06
28763,naalay,1.4242562486394397e-06
28764,gamoon,1.3926061097807855e-06
28765,arash,1.2660055543461685e-07
28766,sehsawar,4.43101944021159e-06
28767,aahang,1.5967495054191053e-05
28768,zakhamo,1.6268171373348266e-05
28769,aahinii,1.4258387555823723e-05
28770,doi,5.222272911677945e-07
28771,ghunda,1.6932824289380004e-06
28772,charhanay,1.3609559709221312e-06
28773,khirkiyan,4.125595600225577e-05
28774,shabab,1.1963752488571293e-05
28775,amuman,6.741479576893348e-06
28776,muzahmati,9.811543046182805e-07
28777,balai,2.08416164384238e-05
28778,mutalay,1.7882328455139632e-06
28779,beza,1.2027052766288601e-06
28780,kyonkr,2.1522094423884866e-06
28781,takalouf,4.288593815347646e-06
28782,tilsam,4.336069023635628e-06
28783,gosha,9.979288782133673e-05
28784,aair,1.028629512906262e-06
28785,khitta,1.2501804849168414e-06
28786,nosh,7.43778263178374e-07
28787,ajsaam,6.330027771730843e-07
28788,gosh,4.715870689939478e-06
28789,charhna,2.215509720105795e-05
28790,alhmd,3.908792149043796e-06
28791,aliktronks,2.120559303529832e-06
28792,haazri,1.2042877835717929e-05
28793,mailon,5.712850063987085e-06
28794,arzaan,1.1235799294822246e-06
28795,sarma,5.697024994557759e-06
28796,americion,4.43101944021159e-06
28797,aqeday,3.671416107603889e-06
28798,ihtimal,3.687241177033216e-06
28799,basoon,1.028629512906262e-06
28800,pirokaron,1.5825069429327108e-06
28801,paryoon,4.953246731379385e-06
28802,jaanghein,1.3609559709221312e-06
28803,apnane,2.2946350672524305e-06
28804,gheiron,7.232056729202488e-06
28805,woon,2.326285206111085e-06
28806,qamat,1.1947927419141965e-05
28807,dehaton,1.8831832620899258e-06
28808,buzurag,5.690694966786028e-05
28809,saleeb,2.5636612475509914e-06
28810,sagr,1.8673581926605987e-06
28811,sahili,1.31348076263415e-06
28812,blochi,9.495041657596264e-07
28813,apnaana,9.653292351889535e-07
28814,muzammil,2.009783817524543e-06
28815,ghamdi,1.1552300683408789e-06
28816,askalr,1.487556526356748e-06
28817,barch,1.8673581926605987e-06
28818,wasii,1.028629512906262e-06
28819,daftari,1.6616322900793462e-06
28820,khanak,1.0761047211942433e-06
28821,ambaar,0.00016323559116350911
28822,hazem,3.528990482739945e-06
28823,gustaakh,2.7377370112735897e-06
28824,mashgala,4.256943676488992e-06
28825,baqiyat,3.956267357331777e-06
28826,fayrng,3.244139233012057e-06
28827,herangi,4.747520828798132e-07
28828,serra,5.5387743002644875e-06
28829,chuney,2.2629849283937764e-06
28830,iztiraab,3.046325865145468e-05
28831,parwar,1.962308609236561e-06
28832,munqasim,1.3767810403514583e-06
28833,taabi,5.36469853654189e-06
28834,baharon,1.3451309014928042e-06
28835,palao,8.070785408956824e-06
28836,harmeeli,1.5033815957860753e-06
28837,nujoom,1.9464835398072343e-06
28838,tup,2.5747387961515204e-05
28839,darri,1.422673741696507e-05
28840,guzaraian,1.7407576372259817e-06
28841,maskhara,2.389585483828393e-06
28842,bhaid,1.962308609236561e-06
28843,darecha,1.772407776084636e-06
28844,cilinic,5.000721939667366e-06
28845,thehraya,2.3421102755404118e-06
28846,tarkin,2.6902618029856084e-06
28847,kursiya,3.6555910381745617e-06
28848,avntaryo,8.070785408956824e-07
28849,milaap,1.5666818735033836e-06
28850,cair,5.064022217384674e-07
28851,chabiyan,1.9164159078915125e-05
28852,sheree,7.817584298087592e-06
28853,ilhaami,1.3926061097807855e-06
28854,msajd,1.9781336786658883e-06
28855,blagz,1.6141570817913649e-06
28856,tashee,1.4242562486394397e-06
28857,chaaya,5.9660511748563195e-06
28858,jazb,3.223566642753932e-05
28859,tashnagi,1.6458072206500191e-06
28860,grapher,6.646529160317385e-06
28861,nazriaat,1.2122003182864564e-05
28862,nambaron,2.7060868724149352e-06
28863,concrete,1.7882328455139632e-06
28864,minbar,1.2660055543461687e-06
28865,bunun,3.3074395107293655e-06
28866,khaakhsaar,1.8040579149432902e-06
28867,naqshay,9.827368115612134e-06
28868,mosiqaron,1.487556526356748e-06
28869,gazleen,3.370739788446674e-06
28870,aattay,1.7407576372259817e-06
28871,shayron,6.9472054794746e-06
28872,bigri,7.912534714663554e-07
28873,chung,7.754284020370283e-07
28874,rayazi,8.956989296999142e-06
28875,mujasma,9.732417699036171e-06
28876,ajaaeb,1.2675880612891013e-05
28877,dod,2.674436733556281e-06
28878,bootion,2.088909164671178e-06
28879,syastdanon,1.5350317346447293e-06
28880,alood,2.8532600181076774e-05
28881,azore,4.43101944021159e-06
28882,soobay,5.823625549992375e-06
28883,khaoun,1.6932824289380004e-06
28884,dokaan,4.5576199956462065e-06
28885,gehraion,8.355636658684713e-06
28886,shadmani,1.6458072206500191e-06
28887,tabeb,1.22011285300112e-05
28888,khilonay,8.988639435857797e-06
28889,asoqt,1.6616322900793462e-06
28890,bermila,1.329305832063477e-06
28891,bchon,4.43101944021159e-07
28892,mutter,4.336069023635628e-06
28893,aasmaa,6.646529160317385e-06
28894,baantane,7.944184853522208e-06
28895,virginia,6.393328049448151e-06
28896,beryani,2.674436733556281e-06
28897,hiln,5.4121737448298705e-06
28898,hamzaad,5.63372471684045e-06
28899,hndostanyon,1.91483340094858e-06
28900,pardes,1.3926061097807855e-06
28901,tangon,1.3071507348624191e-05
28902,drign,1.3118982556912172e-05
28903,singha,1.6774573595086734e-06
28904,muraqba,1.8357080538019445e-06
28905,attorny,8.229036103250096e-07
28906,sairaab,1.1235799294822246e-06
28907,frnindo,1.2343554154875144e-06
28908,flayi,1.5350317346447293e-06
28909,zichgi,4.4468445096409176e-06
28910,mahirana,3.972092426761104e-06
28911,qaleel,4.003742565619758e-06
28912,baaes,1.1663076169414078e-05
28913,sahrayi,1.1552300683408789e-06
28914,fiqray,2.1047342341005054e-06
28915,zayan,3.528990482739945e-06
28916,htn,9.653292351889535e-07
28917,ghouta,2.547836178121664e-06
28918,takrao,2.357935344969739e-06
28919,sipahh,2.3421102755404118e-06
28920,aarts,1.2343554154875144e-06
28921,alsani,1.0761047211942433e-06
28922,rubaroo,1.5033815957860753e-06
28923,saalan,1.4559063874980938e-06
28924,maqbarah,7.754284020370283e-07
28925,darsgah,6.330027771730843e-06
28926,ikhlaqiaat,1.0840172559089069e-05
28927,bhookhon,1.2976556932048228e-05
28928,dsa,1.2660055543461687e-06
28929,junoob,7.382394888781095e-05
28930,dbng,2.7377370112735897e-06
28931,manoos,2.7535620807029165e-06
28932,qleem,2.8801626361375335e-06
28933,sakhan,1.1235799294822246e-06
28934,shenshah,6.23507735515488e-06
28935,agosh,1.756582706655309e-05
28936,rihayi,4.6842205510808236e-06
